device_sk,device_id,device_name,device_label,device_type,additional_info,device_data,customer_id,tenant_id,firmware_id,software_id,external_id,device_profile_id,device_profile_name,device_profile_description,transport_type,provision_type,device_profile_is_default,created_at,_dbt_loaded_at
dsk_e5396050661d0cef,3d74a0f2-38c4-4c48-9702-84d8d501055e,SIEMENS_PAU_AIR_HANDLER_00060,SIEMENS_PAU_AIR_HANDLER_00060,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_514da06703b1de8a,3fbecb38-d13d-4e12-8015-74b06bbc3d8c,SIEMENS_PAU_AIR_HANDLER_00061,SIEMENS_PAU_AIR_HANDLER_00061,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_89811ec2826d9df0,33f2e1ac-e736-4597-97c5-fb6451ed1e78,SIEMENS_PAU_AIR_HANDLER_00062,SIEMENS_PAU_AIR_HANDLER_00062,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_133fabe1fc6726c1,75ccd4c1-4079-4b8e-8693-72ca2f7e0ed2,SIEMENS_PAU_AIR_HANDLER_00063,SIEMENS_PAU_AIR_HANDLER_00063,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_eb0406fa0e70d559,be80eda6-db34-43f9-a1e5-8b185e7adcd6,SIEMENS_PAU_AIR_HANDLER_00064,SIEMENS_PAU_AIR_HANDLER_00064,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2b531db5e3d0ede0,0abbd5e9-b1ac-4071-8343-dcaaa34a7c9e,SIEMENS_PAU_AIR_HANDLER_00065,SIEMENS_PAU_AIR_HANDLER_00065,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_43b770c44d24923e,2cfc84d7-5bcb-46cd-a769-a553fa89bcb3,SIEMENS_PAU_AIR_HANDLER_00066,SIEMENS_PAU_AIR_HANDLER_00066,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_9bbf38af4e054182,0635b4a8-40d8-42c7-88a2-78bd706d2547,SIEMENS_PAU_AIR_HANDLER_00067,SIEMENS_PAU_AIR_HANDLER_00067,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b5dc38e69ae8105a,3a61ae2f-02a7-429e-b46c-7de5aedc3de8,SIEMENS_PAU_AIR_HANDLER_00068,SIEMENS_PAU_AIR_HANDLER_00068,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_5aaa00e76b6af3d7,4b10df27-3c98-4d52-ad36-2bd02ee4b54f,SIEMENS_PAU_AIR_HANDLER_00069,SIEMENS_PAU_AIR_HANDLER_00069,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b426cebaf26addd1,6a5b3483-f9e9-46ca-bde4-838faf8bdf3a,SIEMENS_PAU_AIR_HANDLER_00070,SIEMENS_PAU_AIR_HANDLER_00070,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_478585fc77e29952,73a9d1fa-d209-424c-92d8-686c5a84b9d7,SIEMENS_PAU_AIR_HANDLER_00071,SIEMENS_PAU_AIR_HANDLER_00071,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b90ab244b4bf799f,99129f68-b5e5-45bd-bbcf-7b65404cd187,SIEMENS_PAU_AIR_HANDLER_00072,SIEMENS_PAU_AIR_HANDLER_00072,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d6275bebef9d3db1,35cf6fa0-189d-4d4b-9457-2f471594dfeb,SIEMENS_PAU_AIR_HANDLER_00073,SIEMENS_PAU_AIR_HANDLER_00073,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e3733713ae7f4488,9e3c5883-b163-40e6-8de6-61f85bc87007,SIEMENS_PAU_AIR_HANDLER_00074,SIEMENS_PAU_AIR_HANDLER_00074,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_68ddc71d70a9261a,2b8285a1-eb96-43db-8eba-5905e7f58021,SIEMENS_PAU_AIR_HANDLER_00075,SIEMENS_PAU_AIR_HANDLER_00075,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_4e887d471823f117,72be31b1-67a6-4ab7-8274-e0c37f95001b,SIEMENS_PAU_AIR_HANDLER_00076,SIEMENS_PAU_AIR_HANDLER_00076,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_523ac8701293763f,30a39a35-8271-41f2-9e91-e9221e218b99,SIEMENS_PAU_AIR_HANDLER_00077,SIEMENS_PAU_AIR_HANDLER_00077,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a5c1372a67634228,94d8e66e-29ee-4da0-bd4f-39e699aabd51,SIEMENS_PAU_AIR_HANDLER_00078,SIEMENS_PAU_AIR_HANDLER_00078,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_49c35bd2b7d1259a,6c7a68a9-d469-476e-86e0-ff1aeddce3d2,SIEMENS_PAU_AIR_HANDLER_00079,SIEMENS_PAU_AIR_HANDLER_00079,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_653801a070bcd1d2,1960fc87-7438-43d5-aa67-2188faf8c16e,SIEMENS_PAU_AIR_HANDLER_00080,SIEMENS_PAU_AIR_HANDLER_00080,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d8eb528b95e6fe12,f8de7de4-90a1-4e09-a2de-4259768eaae8,SIEMENS_PAU_AIR_HANDLER_00081,SIEMENS_PAU_AIR_HANDLER_00081,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b7f79a13e89bcd66,54866dd5-05bc-4e82-a19c-fa4de5c2197f,SIEMENS_PAU_AIR_HANDLER_00082,SIEMENS_PAU_AIR_HANDLER_00082,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_30e4c0d5b40689b7,fb6475a3-c096-418c-a43f-816906eda101,SIEMENS_PAU_AIR_HANDLER_00083,SIEMENS_PAU_AIR_HANDLER_00083,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_6dbae9cdffa6b525,02f6344d-a134-4c28-b50c-0eb3ac2248f9,SIEMENS_PAU_AIR_HANDLER_00084,SIEMENS_PAU_AIR_HANDLER_00084,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_c0451ed8744f0491,5606188c-d1ab-4a18-903d-612f92d4f7fc,SIEMENS_PAU_AIR_HANDLER_00085,SIEMENS_PAU_AIR_HANDLER_00085,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_7c540858e3b80ae5,3cf7d199-0b63-413e-b46f-753a2b974a56,SIEMENS_PAU_AIR_HANDLER_00086,SIEMENS_PAU_AIR_HANDLER_00086,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b4a6ef9f35cbdd10,f6045f91-b884-4d14-97b9-c00a3c76abb1,SIEMENS_PAU_AIR_HANDLER_00087,SIEMENS_PAU_AIR_HANDLER_00087,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b0351384698d6058,1061df2d-3422-47f8-8666-1d08f8988a75,SIEMENS_PAU_AIR_HANDLER_00088,SIEMENS_PAU_AIR_HANDLER_00088,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d3680c6f3a2c0868,2c0bfbb3-034e-496c-bbb7-06c675d98948,SIEMENS_PAU_AIR_HANDLER_00089,SIEMENS_PAU_AIR_HANDLER_00089,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_a669636333a44ce7,0aca43c3-49ca-4f5d-b083-01840f9a8b34,SIEMENS_PAU_AIR_HANDLER_00090,SIEMENS_PAU_AIR_HANDLER_00090,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2888af1725e4f6f5,b8edc3bd-f5da-4e49-8e06-28329467ebca,SIEMENS_PAU_AIR_HANDLER_00091,SIEMENS_PAU_AIR_HANDLER_00091,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_1624a9530c65806f,b070fe77-7bff-4ee3-be7c-81b3285c83d3,SIEMENS_PAU_AIR_HANDLER_00092,SIEMENS_PAU_AIR_HANDLER_00092,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_dc737336e751052e,3dec5af7-ea9c-4dde-973d-1c278c0b8ef2,SIEMENS_PAU_AIR_HANDLER_00093,SIEMENS_PAU_AIR_HANDLER_00093,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_79cbf995bbbfe2ff,8e892670-d045-4834-8a65-88459035c897,SIEMENS_PAU_AIR_HANDLER_00094,SIEMENS_PAU_AIR_HANDLER_00094,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_cd99391d360a0601,ee612915-def6-463b-a3a4-2b2beb5ec3b3,SIEMENS_PAU_AIR_HANDLER_00095,SIEMENS_PAU_AIR_HANDLER_00095,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_e3226f8af6c38395,f5a4ec4d-747b-46d7-b2a8-bad9e5d05657,SIEMENS_PAU_AIR_HANDLER_00096,SIEMENS_PAU_AIR_HANDLER_00096,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_141c1aab8b288af2,b2988e24-8d42-4832-a193-7754baf55f2f,SIEMENS_PAU_AIR_HANDLER_00097,SIEMENS_PAU_AIR_HANDLER_00097,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_6f379ee6ce3fe0c2,e581abfb-884d-44c6-9fd8-0fa31876772c,SIEMENS_PAU_AIR_HANDLER_00098,SIEMENS_PAU_AIR_HANDLER_00098,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_f4147428a872e327,c7ce1548-4989-4e69-b4ea-6c9ea03be3a9,SIEMENS_PAU_AIR_HANDLER_00099,SIEMENS_PAU_AIR_HANDLER_00099,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_8c422515dcaf7a3a,07525b08-1d4a-403e-90b1-e3f62ef25017,SIEMENS_PAU_AIR_HANDLER_00100,SIEMENS_PAU_AIR_HANDLER_00100,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_0f22b98ead0edefe,9e0990b7-9e2e-4be8-b8c7-e6797949a73d,SIEMENS_PAU_AIR_HANDLER_00101,SIEMENS_PAU_AIR_HANDLER_00101,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_b1a8346ddb584c42,57ec0e45-647b-41ef-813d-4a8da1798bc0,SIEMENS_PAU_AIR_HANDLER_00102,SIEMENS_PAU_AIR_HANDLER_00102,Camera,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_2746a0a2abfb7861,ffaff4c9-0ebf-4047-9d22-47dc4ad46bbe,SIEMENS_PAU_AIR_HANDLER_00103,SIEMENS_PAU_AIR_HANDLER_00103,Chiller,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_d3c641282f61a535,02398469-c4ec-4ecd-8f36-24be7af917d5,SIEMENS_PAU_AIR_HANDLER_00104,SIEMENS_PAU_AIR_HANDLER_00104,Energy Meter,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
dsk_662f064ff67d2afc,5ee35f4e-07db-4fbb-8cf7-a1a4d73e202d,SIEMENS_PAU_AIR_HANDLER_00105,SIEMENS_PAU_AIR_HANDLER_00105,NVR,"{""site"":""demo"",""source"":""raw_dmp_public_device""}","{""configuration"":{""pollingIntervalSec"":60}}",56a0d760-490d-11f1-a19f-b52b73e46bf7,66f096d8-521b-4090-8052-c188b08821d5,,,,ea3a5040-4c79-11f1-8114-d7797b05539e,siemens-pau-air-handler,Synthetic profile for siemens-pau-air-handler,MQTT,DISABLED,False,2026-05-11 18:46:40,2026-06-12 14:27:33
